frame,hip_x,hip_y
0,0.4229910373687744,0.6708208322525024
1,0.4224220812320709,0.6702083945274353
2,0.4223112463951111,0.6702073812484741
3,0.4221087694168091,0.670577347278595
4,0.4219495356082916,0.6709839105606079
5,0.42194581031799316,0.6717191338539124
6,0.42171481251716614,0.6733655333518982
7,0.42169949412345886,0.6760319471359253
8,0.4216635525226593,0.677405059337616
9,0.42150065302848816,0.6775861382484436
10,0.42131081223487854,0.677556574344635
11,0.42127493023872375,0.6774097681045532
12,0.42126432061195374,0.6773722767829895
13,0.42124196887016296,0.6772817969322205
14,0.42121440172195435,0.6774179935455322
15,0.4206838309764862,0.6775456070899963
16,0.4206836521625519,0.6775115728378296
17,0.42069435119628906,0.6774669885635376
18,0.4210298955440521,0.6774358153343201
19,0.4216383993625641,0.6775527596473694
20,0.4216715097427368,0.6781962513923645
21,0.4226464033126831,0.67934650182724
22,0.42376774549484253,0.6797411441802979
23,0.4246746897697449,0.679728090763092
24,0.4250766932964325,0.6793487071990967
25,0.4250601828098297,0.6786004900932312
26,0.42501309514045715,0.6771607995033264
27,0.4241431951522827,0.6756794452667236
28,0.4229455590248108,0.6741855144500732
29,0.422076016664505,0.6739056706428528
30,0.42208725214004517,0.6735604405403137
31,0.4219217896461487,0.6735901832580566
32,0.421912282705307,0.6737746000289917
33,0.4219290316104889,0.673829972743988
34,0.4220291078090668,0.673848569393158
35,0.4223591089248657,0.673860490322113
36,0.4231783151626587,0.6738848686218262
37,0.423785537481308,0.6738964319229126
38,0.4244699478149414,0.6738887429237366
39,0.42469868063926697,0.6737987995147705
40,0.4247073233127594,0.6735586524009705
41,0.4247095584869385,0.673460841178894
42,0.4246998429298401,0.6733220815658569
43,0.42455023527145386,0.673332929611206
44,0.4236832559108734,0.6733800768852234
45,0.4232686460018158,0.6734138131141663
46,0.4232005774974823,0.6735554337501526
47,0.4228385090827942,0.6737884283065796
48,0.4226531386375427,0.674140214920044
49,0.42261993885040283,0.6746016144752502
50,0.42263057827949524,0.6754758358001709
51,0.42261937260627747,0.6757247447967529
52,0.42245814204216003,0.6758990287780762
53,0.42241477966308594,0.6760119199752808
54,0.4224819540977478,0.6762261390686035
55,0.42248085141181946,0.6762638092041016
56,0.42278584837913513,0.6762472987174988
57,0.4228212535381317,0.6762465238571167
58,0.42302852869033813,0.676246166229248
59,0.423342227935791,0.6762374043464661
60,0.4234604239463806,0.6762366890907288
61,0.4236619472503662,0.6762363314628601
62,0.4240230917930603,0.6762075424194336
63,0.42422932386398315,0.6761860251426697
64,0.42429623007774353,0.6761772632598877
65,0.4243805706501007,0.6761787533760071
66,0.42460110783576965,0.6761712431907654
67,0.42439004778862,0.6765407919883728
68,0.42398080229759216,0.6766827702522278
69,0.42393192648887634,0.6767176985740662
70,0.4239359200000763,0.6764858365058899
71,0.4241027235984802,0.6762990355491638
72,0.4242849051952362,0.6760018467903137
73,0.42424190044403076,0.6758418083190918
74,0.42423903942108154,0.6758297681808472
75,0.4242391884326935,0.6758774518966675
76,0.4242483377456665,0.6759649515151978
77,0.42425602674484253,0.6759833693504333
78,0.424209862947464,0.6759644746780396
79,0.4241895079612732,0.6759805083274841
80,0.42411184310913086,0.6760219931602478
81,0.4241078197956085,0.6760640144348145
82,0.4241306185722351,0.6762675642967224
83,0.4241444766521454,0.6763387322425842
84,0.42425230145454407,0.6763713359832764
85,0.4245086908340454,0.6764218807220459
86,0.4246380925178528,0.6765576004981995
87,0.424894243478775,0.6766724586486816
88,0.424946129322052,0.676763117313385
89,0.42513319849967957,0.677103579044342
90,0.42544299364089966,0.6771798133850098
91,0.4256835877895355,0.6772356033325195
92,0.42615339159965515,0.6773340106010437
93,0.4267316460609436,0.6773532032966614
94,0.4268656075000763,0.6775243878364563
95,0.4270186126232147,0.6776770949363708
96,0.4271237552165985,0.6778675317764282
97,0.42715972661972046,0.6780426502227783
98,0.42738059163093567,0.6781222224235535
99,0.428065687417984,0.6781406998634338
100,0.4286242127418518,0.6781517863273621
101,0.42916610836982727,0.6781307458877563
102,0.42961087822914124,0.6781089305877686
103,0.42978546023368835,0.6780750155448914
104,0.4299020767211914,0.6780308485031128
105,0.42995184659957886,0.6780322790145874
106,0.42996805906295776,0.6780441999435425
107,0.4299696981906891,0.6781010627746582
108,0.4298933446407318,0.6782188415527344
109,0.4298325479030609,0.6782352328300476
110,0.4297733008861542,0.6782392859458923
111,0.4297625422477722,0.6782332062721252
112,0.4297589957714081,0.6782336235046387
113,0.4297490119934082,0.6782244443893433
114,0.4298025667667389,0.6781596541404724
115,0.4298144280910492,0.6781579852104187
116,0.4298030138015747,0.6781584024429321
117,0.4297542870044708,0.6781297922134399
118,0.4297342002391815,0.6781051158905029
119,0.42953044176101685,0.6780341863632202
120,0.429043173789978,0.6779139637947083
121,0.4288138449192047,0.6778421998023987
122,0.42839473485946655,0.6778275966644287
123,0.42799755930900574,0.6778239607810974
124,0.4279065728187561,0.6778126358985901
125,0.4278676509857178,0.6778122782707214
126,0.4278630018234253,0.677834689617157
127,0.4278567433357239,0.6779526472091675
128,0.427840918302536,0.6779980659484863
129,0.4277810752391815,0.6781155467033386
130,0.42777594923973083,0.6781757473945618
131,0.4278072118759155,0.6783131957054138
132,0.42780789732933044,0.67857426404953
133,0.42778804898262024,0.6787419319152832
134,0.42759865522384644,0.6787954568862915
135,0.427494615316391,0.6788604855537415
136,0.4273960590362549,0.6789142489433289
137,0.42738306522369385,0.6789218187332153
138,0.42735299468040466,0.6789223551750183
139,0.4271080195903778,0.6789270043373108
140,0.4264727830886841,0.6790381669998169
141,0.42625856399536133,0.6792847514152527
142,0.42610833048820496,0.6795805096626282
143,0.4258215129375458,0.6799950003623962
144,0.4254095256328583,0.6802070736885071
145,0.4248895049095154,0.6804683208465576
146,0.4241735339164734,0.6807544827461243
147,0.4238419830799103,0.6808091998100281
148,0.42381739616394043,0.6808100938796997
149,0.42383909225463867,0.6806865930557251
150,0.42383161187171936,0.6803663372993469
151,0.4241527020931244,0.6803675889968872
152,0.42481911182403564,0.680353581905365
153,0.42526301741600037,0.6802668571472168
154,0.4255951941013336,0.680213987827301
155,0.42578452825546265,0.6800789833068848
156,0.42576298117637634,0.6797912120819092
157,0.4257493019104004,0.6797963380813599
158,0.4257242679595947,0.6798027753829956
159,0.42572689056396484,0.6798229813575745
160,0.42571374773979187,0.6802278161048889
161,0.42574894428253174,0.6802785396575928
162,0.42575472593307495,0.6803088188171387
163,0.4264088273048401,0.680252730846405
164,0.4277614653110504,0.6802225112915039
165,0.42892900109291077,0.6799800395965576
166,0.4298352897167206,0.6795697212219238
167,0.43167370557785034,0.6795300245285034
168,0.4341127574443817,0.6795744299888611
169,0.4371841847896576,0.680741548538208
170,0.4383126497268677,0.6811569333076477
171,0.43877801299095154,0.6832085251808167
172,0.43872568011283875,0.683499813079834
173,0.43906062841415405,0.6846465468406677
174,0.43955495953559875,0.6861077547073364
175,0.4401398301124573,0.6862567663192749
176,0.4405239522457123,0.6869626641273499
177,0.44134214520454407,0.6871868371963501
178,0.44207289814949036,0.6871358752250671
179,0.4439568519592285,0.6870959997177124
180,0.44656211137771606,0.6872085928916931
181,0.44882622361183167,0.6872410178184509
182,0.45053035020828247,0.6877358555793762
183,0.45090097188949585,0.6877659559249878
184,0.45155069231987,0.6877560019493103
185,0.4524711072444916,0.6874460577964783
186,0.45430633425712585,0.6874421834945679
187,0.4557880163192749,0.6874558925628662
188,0.4557168483734131,0.6875314712524414
189,0.4556731879711151,0.6878262758255005
190,0.45564717054367065,0.6879484057426453
191,0.45580703020095825,0.6879559755325317
192,0.45576369762420654,0.6864875555038452
193,0.4554033577442169,0.6860271096229553
194,0.4548192024230957,0.6858685612678528
195,0.45466363430023193,0.6858770847320557
196,0.4533085227012634,0.6858316659927368
197,0.4526297450065613,0.6858598589897156
198,0.45180168747901917,0.6860266327857971
199,0.45120155811309814,0.6866861581802368
200,0.4508713483810425,0.6870709657669067
201,0.4505574107170105,0.6874472498893738
202,0.4489456117153168,0.6876117587089539
203,0.44607919454574585,0.6875919103622437
204,0.44324615597724915,0.6875821948051453
205,0.44142091274261475,0.6875354051589966
206,0.4402681291103363,0.6876174211502075
207,0.43983855843544006,0.6878374218940735
208,0.43954750895500183,0.687863826751709
209,0.4395955204963684,0.687891960144043
210,0.4397523105144501,0.6876963376998901
211,0.4402131736278534,0.6874085664749146
212,0.44082242250442505,0.6863036155700684
213,0.4409036636352539,0.6855804920196533
214,0.4409181773662567,0.6842743754386902
215,0.4401814937591553,0.6821359395980835
216,0.439532071352005,0.6809391975402832
217,0.43684935569763184,0.6809989809989929
218,0.4346282482147217,0.6801288723945618
219,0.43291378021240234,0.6790353655815125
220,0.4306941330432892,0.678941011428833
221,0.42948195338249207,0.6790111064910889
222,0.42819511890411377,0.6795463562011719
223,0.42819803953170776,0.6796612739562988
224,0.42763978242874146,0.6793285608291626
225,0.42772528529167175,0.6793522834777832
226,0.42777690291404724,0.680901288986206
227,0.4280329942703247,0.6815765500068665
228,0.4282791018486023,0.6842603087425232
229,0.4283161461353302,0.6870200037956238
230,0.4283798336982727,0.688189685344696
231,0.42145267128944397,0.6882715821266174
232,0.4116448163986206,0.6882852911949158
233,0.4069179892539978,0.6884292364120483
234,0.4006756842136383,0.6875588893890381
235,0.40128424763679504,0.6877891421318054
236,0.40061047673225403,0.6876316070556641
237,0.3962961435317993,0.687617301940918
238,0.3896688222885132,0.6903749108314514
239,0.38547608256340027,0.6980895400047302
240,0.37929898500442505,0.7037647366523743
241,0.37286055088043213,0.7109208703041077
242,0.3719610571861267,0.7127832174301147
243,0.3713710606098175,0.716118574142456
244,0.3709348440170288,0.7206806540489197
245,0.37217748165130615,0.7243759632110596
246,0.3713782727718353,0.7257497906684875
247,0.37086090445518494,0.7258239984512329
248,0.3698153495788574,0.7271137833595276
249,0.3697645664215088,0.7272311449050903
250,0.36745861172676086,0.7260979413986206
251,0.3674018979072571,0.7255550026893616
252,0.3676430881023407,0.7244786024093628
253,0.3680504858493805,0.7227810621261597
254,0.36918914318084717,0.7207140922546387
255,0.37093067169189453,0.7196177244186401
256,0.37401026487350464,0.7177062034606934
257,0.37493377923965454,0.7170214056968689
258,0.37614965438842773,0.7169479727745056
259,0.3796825706958771,0.7172513604164124
260,0.38119152188301086,0.7182968854904175
261,0.38212230801582336,0.7192239761352539
262,0.3822597563266754,0.7200543284416199
263,0.38659408688545227,0.7229365706443787
264,0.3884962201118469,0.7253179550170898
265,0.3902682065963745,0.7263074517250061
266,0.39180514216423035,0.7261368632316589
267,0.3920764625072479,0.7247269749641418
268,0.3927344083786011,0.722245454788208
269,0.3927825093269348,0.7215524911880493
270,0.39271798729896545,0.7214481830596924
271,0.3929003179073334,0.7209339737892151
272,0.39447021484375,0.7198342084884644
273,0.39751383662223816,0.7194470167160034
274,0.39851903915405273,0.7188330292701721
275,0.39878249168395996,0.7183886766433716
276,0.39878401160240173,0.7176539301872253
277,0.3987506330013275,0.7167845964431763
278,0.3971564769744873,0.7167651653289795
279,0.39600586891174316,0.717179000377655
280,0.39463719725608826,0.7172768115997314
281,0.3941294252872467,0.7172630429267883
282,0.39337071776390076,0.7172361612319946
283,0.3918488323688507,0.717505693435669
284,0.39159661531448364,0.7185381650924683
285,0.39092472195625305,0.7208526730537415
286,0.38824716210365295,0.7222010493278503
287,0.3825863003730774,0.7238718271255493
288,0.3788331151008606,0.7256102561950684
289,0.37632107734680176,0.7281908988952637
290,0.37315136194229126,0.7297730445861816
291,0.3711481988430023,0.7299594879150391
292,0.36967724561691284,0.7322810888290405
293,0.3699997067451477,0.7327404618263245
294,0.37076735496520996,0.7324745059013367
295,0.37484508752822876,0.730942964553833
296,0.37513402104377747,0.7308708429336548
297,0.37435775995254517,0.7287486791610718
298,0.3719368875026703,0.7245287895202637
299,0.3700808882713318,0.7222049236297607
300,0.37025099992752075,0.7214744091033936
301,0.3704017698764801,0.7184783816337585
302,0.3704729974269867,0.7161149382591248
303,0.37059327960014343,0.7120781540870667
304,0.370868444442749,0.7079167366027832
305,0.37244969606399536,0.7082264423370361
306,0.37583309412002563,0.7088541388511658
307,0.3773471713066101,0.7093937993049622
308,0.3781990110874176,0.7097157835960388
309,0.379077285528183,0.7098512649536133
310,0.3790680766105652,0.7092529535293579
311,0.3787747323513031,0.7089974284172058
312,0.37876853346824646,0.7088735103607178
313,0.3788008987903595,0.7088571190834045
314,0.3785158097743988,0.70897376537323
315,0.3777792751789093,0.710391640663147
316,0.3773116171360016,0.7128055095672607
317,0.3773229718208313,0.7145253419876099
318,0.3790420889854431,0.7158121466636658
319,0.3806682527065277,0.7161484956741333
320,0.3833732306957245,0.716131329536438
321,0.390428751707077,0.7160963416099548
322,0.3949620723724365,0.7160437703132629
323,0.39531171321868896,0.7144383192062378
324,0.3957058787345886,0.7135629653930664
325,0.3961869478225708,0.7132769227027893
326,0.3963181674480438,0.7126531004905701
327,0.39625197649002075,0.7096567749977112
328,0.3962100148200989,0.7097362279891968
329,0.3960529565811157,0.7097988128662109
330,0.3959255516529083,0.7095515727996826
331,0.3946182131767273,0.7088994383811951
332,0.39240193367004395,0.7089158296585083
333,0.38928401470184326,0.7090168595314026
334,0.3875010013580322,0.7090432643890381
335,0.38548609614372253,0.7089966535568237
336,0.38403525948524475,0.7090868949890137
337,0.3825802803039551,0.7099375128746033
338,0.3808377683162689,0.7105775475502014
339,0.38048750162124634,0.7105828523635864
340,0.3800063133239746,0.7106150984764099
341,0.37964290380477905,0.7108858823776245
342,0.3796852231025696,0.7114334106445312
343,0.3797675371170044,0.7116579413414001
344,0.37994202971458435,0.7116811275482178
345,0.3799731731414795,0.7115625739097595
346,0.37997448444366455,0.7121502757072449
347,0.37999409437179565,0.7121017575263977
348,0.3801836371421814,0.7121006846427917
349,0.3807939887046814,0.7125358581542969
350,0.3820017874240875,0.7125087380409241
351,0.3836642801761627,0.7124868631362915
352,0.38485294580459595,0.712415337562561
353,0.38576287031173706,0.7124097943305969
354,0.3866429030895233,0.7123631238937378
355,0.38703787326812744,0.7124097943305969
356,0.38703790307044983,0.7125076055526733
357,0.3870985507965088,0.7128155827522278
358,0.3871006369590759,0.7128310799598694
359,0.38697350025177,0.712699830532074
360,0.38659530878067017,0.7130387425422668
361,0.38632139563560486,0.7131752371788025
362,0.3856217563152313,0.7131662964820862
363,0.38477954268455505,0.713762640953064
364,0.3842061758041382,0.7137471437454224
365,0.383474737405777,0.7138027548789978
366,0.38303008675575256,0.7145647406578064
367,0.382502019405365,0.7159586548805237
368,0.3822171986103058,0.7161802053451538
369,0.38210007548332214,0.7161699533462524
370,0.3820871412754059,0.7161064147949219
371,0.3821065127849579,0.7161514163017273
372,0.3821870684623718,0.7164167761802673
373,0.3825289309024811,0.7160710096359253
374,0.38362812995910645,0.7157056331634521
375,0.38515886664390564,0.7147778868675232
376,0.38677385449409485,0.7138174772262573
377,0.388273686170578,0.71342533826828
378,0.38905736804008484,0.7127863764762878
379,0.38934066891670227,0.711636483669281
380,0.38944780826568604,0.7111919522285461
381,0.38953831791877747,0.7107737064361572
382,0.38953128457069397,0.7102451920509338
383,0.3894888460636139,0.7094029188156128
384,0.3892785906791687,0.708745002746582
385,0.38925230503082275,0.7081819176673889
386,0.38914743065834045,0.7078955173492432
387,0.3889366388320923,0.7076511979103088
388,0.3886577785015106,0.7074992656707764
389,0.388080358505249,0.7075250148773193
390,0.38708460330963135,0.7086051106452942
391,0.3860459625720978,0.7091200947761536
392,0.3853563666343689,0.7100982069969177
393,0.3845873177051544,0.7109861969947815
394,0.3838227391242981,0.7117017507553101
395,0.3834843039512634,0.7119392156600952
396,0.3830414414405823,0.7119280695915222
397,0.3826514482498169,0.7119535803794861
398,0.3822687566280365,0.7120507955551147
399,0.3820009231567383,0.7117375731468201
400,0.3816586434841156,0.711689829826355
401,0.3815666437149048,0.7116855978965759
402,0.38154295086860657,0.7116822004318237
403,0.3815341591835022,0.7114872932434082
404,0.3817000687122345,0.7100698947906494
405,0.38169604539871216,0.7094075083732605
406,0.38169369101524353,0.7088404297828674
407,0.38170140981674194,0.708589494228363
408,0.3816887438297272,0.7087131142616272
409,0.38164204359054565,0.7087735533714294
410,0.3816368579864502,0.7088147401809692
411,0.3815370202064514,0.7088685035705566
412,0.3812130093574524,0.7088939547538757
413,0.3809297978878021,0.7093004584312439
414,0.38081637024879456,0.7094273567199707
415,0.3808063864707947,0.7093464732170105
416,0.38076338171958923,0.709376871585846
417,0.38059744238853455,0.709479033946991
418,0.3804730772972107,0.7096362113952637
419,0.3804369270801544,0.7103701829910278
420,0.38035836815834045,0.7103599905967712
421,0.38014522194862366,0.7104446291923523
422,0.3796404302120209,0.7106901407241821
423,0.3790064752101898,0.7107722759246826
424,0.3785914480686188,0.7106937766075134
425,0.37828731536865234,0.7108153700828552
426,0.37791723012924194,0.7113720774650574
427,0.3779037892818451,0.7113631367683411
428,0.37792909145355225,0.7112899422645569
429,0.3779188096523285,0.710918664932251
430,0.37770482897758484,0.7108983397483826
431,0.37748077511787415,0.7109372615814209
432,0.3773699104785919,0.711181640625
433,0.3773634433746338,0.711891233921051
434,0.37749940156936646,0.7127555012702942
435,0.3777596950531006,0.7132245302200317
436,0.37797942757606506,0.7132971286773682
437,0.3782464861869812,0.7132750749588013
438,0.3785998225212097,0.7132715582847595
439,0.37865668535232544,0.7132681608200073
440,0.3786897361278534,0.7131417393684387
441,0.37866395711898804,0.7125081419944763
442,0.3786710202693939,0.7123591303825378
443,0.37871912121772766,0.7121178507804871
444,0.37880125641822815,0.7112902402877808
445,0.3788570761680603,0.7105979323387146
446,0.37891048192977905,0.7099659442901611
447,0.37891584634780884,0.7093628644943237
448,0.378849059343338,0.7085427641868591
449,0.37882936000823975,0.7084050178527832
450,0.3788257837295532,0.7089234590530396
451,0.3788273334503174,0.7091432213783264
452,0.3788413405418396,0.7091941833496094
453,0.3789214491844177,0.7098388671875
454,0.37897050380706787,0.7108216881752014
455,0.37897276878356934,0.7115866541862488
456,0.37896209955215454,0.7122157216072083
457,0.37896355986595154,0.7123794555664062
458,0.378980815410614,0.7124215960502625
459,0.3790116310119629,0.712418258190155
460,0.3791459798812866,0.7124627232551575
461,0.3792097866535187,0.7124992609024048
462,0.37917599081993103,0.7124229073524475
463,0.37922415137290955,0.7123667001724243
464,0.37928131222724915,0.7123740315437317
465,0.3792867362499237,0.7123493552207947
466,0.3792929947376251,0.7124844193458557
467,0.3796103298664093,0.7126209735870361
468,0.37990710139274597,0.7130112051963806
469,0.380479633808136,0.7129734754562378
470,0.3810819387435913,0.7118958234786987
471,0.38147595524787903,0.710872232913971
472,0.3815055191516876,0.7110277414321899
473,0.3815402388572693,0.711197018623352
474,0.38154953718185425,0.711280107498169
475,0.381691575050354,0.7112272381782532
476,0.3818786144256592,0.7111248970031738
477,0.3820861876010895,0.7105295658111572
478,0.3825051486492157,0.708695113658905
479,0.38285160064697266,0.7085992097854614
480,0.38287627696990967,0.7086368203163147
481,0.382931113243103,0.7085307240486145
482,0.3830256760120392,0.7085462808609009
483,0.38303181529045105,0.70868980884552
484,0.3829151690006256,0.7092626094818115
485,0.3825151324272156,0.7092736959457397
486,0.38207709789276123,0.709259033203125
487,0.3818903863430023,0.7092450261116028
488,0.38186195492744446,0.7092487215995789
489,0.3817327916622162,0.7093252539634705
490,0.3816441595554352,0.7093915939331055
491,0.38164299726486206,0.7093965411186218
492,0.3815939724445343,0.7096976041793823
493,0.381466269493103,0.7100781798362732
494,0.3812243342399597,0.7101665139198303
495,0.3810197710990906,0.7101299166679382
496,0.3803104758262634,0.7103893756866455
497,0.3798760771751404,0.7108417749404907
498,0.37963831424713135,0.7108526229858398
499,0.37956076860427856,0.7108718752861023
500,0.3794145882129669,0.7111307978630066
501,0.37940409779548645,0.7118117809295654
502,0.37943586707115173,0.7121206521987915
503,0.37949731945991516,0.7126346826553345
504,0.3797091543674469,0.7132536768913269
505,0.3797694146633148,0.713314950466156
506,0.3800986409187317,0.713269829750061
507,0.3802754282951355,0.7131270170211792
508,0.3804616630077362,0.7127444744110107
509,0.38066723942756653,0.7125523686408997
510,0.38096266984939575,0.7125546336174011
511,0.3812365233898163,0.7124969959259033
512,0.38154181838035583,0.7124948501586914
513,0.38168832659721375,0.7122272849082947
514,0.3816971182823181,0.7120250463485718
515,0.38164547085762024,0.7117184400558472
516,0.3815443813800812,0.7115898132324219
517,0.38151443004608154,0.710702121257782
518,0.3814014792442322,0.7103416323661804
519,0.3812048137187958,0.7099384665489197
520,0.38115254044532776,0.7089316248893738
521,0.3809162974357605,0.7083970904350281
522,0.38055241107940674,0.7078702449798584
523,0.3800865709781647,0.7075753211975098
524,0.37961211800575256,0.7076082825660706
525,0.3794173300266266,0.7076154351234436
526,0.37938815355300903,0.7076542377471924
527,0.37940722703933716,0.7076597213745117
528,0.37940528988838196,0.7076850533485413
529,0.3794389069080353,0.7077308297157288
530,0.3794587552547455,0.707862913608551
531,0.3795160949230194,0.7079389691352844
532,0.37956684827804565,0.7080522775650024
533,0.37951043248176575,0.7085367441177368
534,0.37946584820747375,0.708993136882782
535,0.37945231795310974,0.708998441696167
536,0.3795011341571808,0.7087887525558472
537,0.3794524371623993,0.7082779407501221
538,0.3790673613548279,0.7068852186203003
539,0.37885335087776184,0.706361711025238
540,0.3787294924259186,0.7057375311851501
541,0.3787236511707306,0.7057043313980103
542,0.3787217140197754,0.7057201862335205
543,0.37871789932250977,0.7060931921005249
544,0.3787144124507904,0.7059540152549744
545,0.3787192702293396,0.7056437134742737
546,0.37870264053344727,0.7056512832641602
547,0.3786557614803314,0.7056881189346313
548,0.37866345047950745,0.7057393789291382
549,0.37867602705955505,0.7055275440216064
550,0.378674179315567,0.7055327296257019
551,0.37867262959480286,0.7055368423461914
552,0.37870582938194275,0.7055419087409973
553,0.3788052201271057,0.705682635307312
554,0.3791172504425049,0.7060213088989258
555,0.37920495867729187,0.7066704034805298
556,0.3792074918746948,0.7072733640670776
557,0.3792095184326172,0.7075325846672058
558,0.37937822937965393,0.7079097032546997
559,0.37958216667175293,0.7080307006835938
560,0.37974902987480164,0.7085789442062378
561,0.3799988925457001,0.7087351083755493
562,0.3801594078540802,0.70875084400177
563,0.38021954894065857,0.7087583541870117
564,0.380218505859375,0.7086068987846375
565,0.3801882863044739,0.7084144949913025
566,0.3801898658275604,0.7084147930145264
567,0.3801771104335785,0.7084211111068726
568,0.3802080452442169,0.7084780931472778
569,0.38036879897117615,0.7084754109382629
570,0.38038089871406555,0.708469808101654
571,0.3803865313529968,0.708642303943634
572,0.38038891553878784,0.7086896896362305
573,0.38039201498031616,0.7088521718978882
574,0.3803998529911041,0.7089056968688965
575,0.38040250539779663,0.7089457511901855
576,0.3803490102291107,0.709068238735199
577,0.38034385442733765,0.7090826034545898
578,0.3803512156009674,0.709391713142395
579,0.3803797662258148,0.7096404433250427
580,0.38036325573921204,0.7099815011024475
581,0.3803751766681671,0.7101248502731323
582,0.38030296564102173,0.7102463245391846
583,0.38022223114967346,0.7102219462394714
584,0.38022056221961975,0.710018515586853
585,0.38019365072250366,0.7099675536155701
586,0.38014543056488037,0.7099679112434387
587,0.38010871410369873,0.7099605798721313
588,0.3800644278526306,0.7099608778953552
589,0.3800184726715088,0.7100266218185425
590,0.38001325726509094,0.709992527961731
591,0.3800355792045593,0.7099984288215637
592,0.38007158041000366,0.7103092074394226
593,0.3800705373287201,0.7103590369224548
594,0.380219042301178,0.710364580154419
595,0.3802355229854584,0.7101458311080933
596,0.38025760650634766,0.7098297476768494
597,0.38037872314453125,0.7098087072372437
598,0.38065284490585327,0.7092785835266113
599,0.3806895911693573,0.7091958522796631
600,0.3808002471923828,0.7089130282402039
601,0.3808589279651642,0.7086204886436462
602,0.38110223412513733,0.7076491117477417
603,0.3812525272369385,0.7073907256126404
604,0.3812652826309204,0.7073339819908142
605,0.38123616576194763,0.707369863986969
606,0.3810490369796753,0.7076166868209839
607,0.38091081380844116,0.7078752517700195
608,0.38080456852912903,0.7082833051681519
609,0.3807407319545746,0.7083368897438049
610,0.3807128667831421,0.7083108425140381
611,0.3807251453399658,0.7083120346069336
612,0.38072890043258667,0.708315908908844
613,0.3807883560657501,0.7083339691162109
614,0.3809599280357361,0.7085352540016174
615,0.3809598684310913,0.7088742256164551
616,0.380967915058136,0.7091643810272217
617,0.3809709846973419,0.709496796131134
618,0.3809673488140106,0.7097979187965393
619,0.3807852864265442,0.7099360227584839
620,0.38058438897132874,0.7102506756782532
621,0.3804636597633362,0.7104349732398987
622,0.38041290640830994,0.710463285446167
623,0.3803601562976837,0.7104650735855103
624,0.3803553283214569,0.7104580998420715
625,0.38033527135849,0.7102038860321045
626,0.3803046941757202,0.7097170948982239
627,0.38016825914382935,0.7092214226722717
628,0.3799774646759033,0.7084044218063354
629,0.37984466552734375,0.7076365947723389
630,0.37984347343444824,0.707722008228302
631,0.3795720040798187,0.7078380584716797
632,0.37949076294898987,0.7077812552452087
633,0.3794795274734497,0.7074432969093323
634,0.37963995337486267,0.7072620987892151
635,0.3796824812889099,0.7071598768234253
636,0.38002389669418335,0.7063493728637695
637,0.38007354736328125,0.7063606977462769
638,0.3805944323539734,0.7063707113265991
639,0.38120079040527344,0.7052557468414307
640,0.38136181235313416,0.7039288878440857
641,0.38135120272636414,0.7071050405502319
642,0.3831952214241028,0.7071167826652527
643,0.38519278168678284,0.7073338627815247
644,0.38669097423553467,0.708013653755188
645,0.3884234130382538,0.7092410922050476
646,0.3894667625427246,0.7102505564689636
647,0.3902459740638733,0.7115383744239807
648,0.3932313621044159,0.7123433351516724
649,0.39357632398605347,0.713414192199707
650,0.3937949240207672,0.718852162361145
651,0.39371830224990845,0.7226948142051697
652,0.3925996720790863,0.7239319682121277
653,0.3912356495857239,0.723783016204834
654,0.39061835408210754,0.7232310771942139
655,0.3868783414363861,0.724822998046875
656,0.3840773403644562,0.7258181571960449
657,0.38208791613578796,0.7257475256919861
658,0.3783201277256012,0.7265912890434265
659,0.37726762890815735,0.7277882099151611
660,0.377311110496521,0.729009211063385
661,0.37746748328208923,0.7288180589675903
662,0.3809822201728821,0.7287734150886536
663,0.38295575976371765,0.7271750569343567
664,0.3840395510196686,0.7231928706169128
